lat;lon;validdate;t_2m:F;dew_point_002m:F;t_apparent:F;visibility:km;wind_speed_10m:mph;wind_gusts_10m_1h:mph;wind_dir_10m:d;prob_precip_1h:p;precip_1h:mm;tstorm_warning_1h:idx
32.29;-90.18;2023-07-10T00:00:00Z;78.0;74.3;84.0;23.1;5.8;14.4;195.9;1.0;0.00;0
32.29;-90.18;2023-07-10T01:00:00Z;77.1;74.5;83.3;20.2;2.6;14.4;252.7;1.0;0.00;0
32.29;-90.18;2023-07-10T02:00:00Z;76.0;74.4;81.9;19.8;4.8;12.5;169.7;1.0;0.00;0
32.29;-90.18;2023-07-10T03:00:00Z;75.5;74.4;81.2;15.9;6.7;15.2;171.4;1.0;0.00;0
32.29;-90.18;2023-07-10T04:00:00Z;75.0;74.2;80.6;16.2;8.2;19.7;183.4;1.0;0.00;0
32.29;-90.18;2023-07-10T05:00:00Z;74.9;74.1;80.5;16.2;8.0;24.4;196.8;1.0;0.00;0
32.29;-90.18;2023-07-10T06:00:00Z;75.1;74.1;80.6;16.2;8.4;27.1;202.9;1.0;0.00;0
32.29;-90.18;2023-07-10T07:00:00Z;74.9;74.0;80.5;10.1;8.4;29.3;236.4;90.2;4.01;1
32.29;-90.18;2023-07-10T08:00:00Z;74.9;74.0;80.1;6.5;11.1;29.3;243.7;88.7;2.52;1
32.29;-90.18;2023-07-10T09:00:00Z;73.0;72.5;78.2;4.7;9.7;27.4;235.9;36.1;0.77;1
32.29;-90.18;2023-07-10T10:00:00Z;72.8;72.4;78.3;7.1;7.7;25.1;246.0;40.9;0.89;1
32.29;-90.18;2023-07-10T11:00:00Z;72.7;72.0;77.8;12.7;9.3;26.7;251.3;4.6;0.08;0
32.29;-90.18;2023-07-10T12:00:00Z;73.0;71.9;78.4;10.0;10.3;26.8;266.1;1.0;0.00;0
32.29;-90.18;2023-07-10T13:00:00Z;74.0;72.5;80.6;14.4;9.8;26.8;272.3;1.0;0.00;0
32.29;-90.18;2023-07-10T14:00:00Z;75.8;73.0;84.1;19.5;10.6;25.0;288.8;1.0;0.00;0
32.29;-90.18;2023-07-10T15:00:00Z;77.8;73.4;87.2;16.7;10.2;22.3;296.6;5.2;0.09;0
32.29;-90.18;2023-07-10T16:00:00Z;78.8;73.3;89.2;9.2;10.0;18.5;294.3;10.9;0.22;0
32.29;-90.18;2023-07-10T17:00:00Z;81.2;73.5;94.5;16.0;9.4;16.1;298.5;10.1;0.20;0
32.29;-90.18;2023-07-10T18:00:00Z;83.8;73.5;100.5;13.5;9.4;15.0;295.6;3.4;0.22;0
32.29;-90.18;2023-07-10T19:00:00Z;86.0;73.5;103.2;20.7;8.7;14.8;301.2;1.0;0.07;0
32.29;-90.18;2023-07-10T20:00:00Z;86.8;72.9;101.9;33.0;7.4;13.7;308.1;1.0;0.00;0
32.29;-90.18;2023-07-10T21:00:00Z;87.3;72.4;100.1;34.7;6.7;11.7;309.2;1.0;0.00;0
32.29;-90.18;2023-07-10T22:00:00Z;87.3;72.2;97.5;34.7;6.3;10.8;318.3;1.0;0.00;0
32.29;-90.18;2023-07-10T23:00:00Z;86.6;72.2;94.0;34.7;5.3;10.1;319.8;1.0;0.00;0
32.29;-90.18;2023-07-11T00:00:00Z;84.7;74.0;90.1;32.9;3.9;9.1;336.3;1.0;0.00;0
32.29;-90.18;2023-07-11T01:00:00Z;81.0;73.5;84.9;31.0;3.5;8.5;356.3;1.0;0.00;0
32.29;-90.18;2023-07-11T02:00:00Z;78.7;72.8;82.9;30.8;3.8;9.2;17.9;1.0;0.00;0
32.29;-90.18;2023-07-11T03:00:00Z;78.4;72.6;82.4;30.7;5.0;11.1;31.7;1.0;0.00;0
32.29;-90.18;2023-07-11T04:00:00Z;77.1;72.3;81.5;27.5;4.5;11.2;40.5;1.0;0.00;0
32.29;-90.18;2023-07-11T05:00:00Z;75.0;72.3;80.3;25.3;4.0;11.2;56.3;1.0;0.00;0
32.29;-90.18;2023-07-11T06:00:00Z;73.8;71.9;79.4;25.2;4.2;9.5;45.0;1.0;0.00;0
32.29;-90.18;2023-07-11T07:00:00Z;73.3;71.7;79.1;22.3;3.9;7.9;60.0;1.0;0.00;0
32.29;-90.18;2023-07-11T08:00:00Z;72.7;71.5;78.8;19.3;3.6;6.7;80.5;1.0;0.00;0
32.29;-90.18;2023-07-11T09:00:00Z;72.1;71.3;78.5;16.4;3.2;5.5;102.9;1.0;0.00;0
32.29;-90.18;2023-07-11T10:00:00Z;72.4;71.7;79.1;11.9;2.6;4.8;115.8;1.0;0.00;0
32.29;-90.18;2023-07-11T11:00:00Z;72.7;72.1;79.8;7.4;2.0;4.1;147.2;1.0;0.00;0
32.29;-90.18;2023-07-11T12:00:00Z;73.0;72.5;82.4;2.8;1.5;3.4;197.8;1.0;0.00;0
32.29;-90.18;2023-07-11T13:00:00Z;76.6;72.8;88.0;12.9;1.3;2.7;217.7;1.0;0.00;0
32.29;-90.18;2023-07-11T14:00:00Z;80.2;73.1;93.7;22.9;1.1;2.5;262.1;1.0;0.00;0
32.29;-90.18;2023-07-11T15:00:00Z;83.7;73.3;99.2;33.0;1.0;2.3;303.3;1.0;0.00;0
32.29;-90.18;2023-07-11T16:00:00Z;85.4;72.6;102.2;33.6;1.7;3.0;323.0;1.0;0.00;0
32.29;-90.18;2023-07-11T17:00:00Z;87.0;71.8;104.7;34.2;2.5;3.9;330.9;1.0;0.00;0
32.29;-90.18;2023-07-11T18:00:00Z;88.6;71.1;106.5;34.8;3.2;4.8;334.9;1.0;0.00;0
32.29;-90.18;2023-07-11T19:00:00Z;89.2;70.5;106.5;35.3;3.2;4.8;340.6;1.0;0.00;0
32.29;-90.18;2023-07-11T20:00:00Z;89.8;69.9;105.4;35.8;3.1;4.7;346.6;1.0;0.00;0
32.29;-90.18;2023-07-11T21:00:00Z;90.4;69.3;103.3;36.3;3.0;4.6;352.8;1.0;0.00;0
32.29;-90.18;2023-07-11T22:00:00Z;89.1;70.7;99.5;35.5;3.1;4.6;21.0;1.0;0.00;0
32.29;-90.18;2023-07-11T23:00:00Z;87.8;72.2;95.3;34.8;3.1;4.9;60.2;1.0;0.00;0
32.29;-90.18;2023-07-12T00:00:00Z;86.5;73.6;91.4;34.0;3.1;5.4;86.6;1.0;0.00;0
32.29;-90.18;2023-07-12T01:00:00Z;83.6;72.5;86.3;33.2;3.4;6.1;68.4;1.0;0.00;0
32.29;-90.18;2023-07-12T02:00:00Z;80.7;71.4;83.6;32.4;3.7;6.7;51.8;1.0;0.00;0
32.29;-90.18;2023-07-12T03:00:00Z;77.8;70.2;81.0;31.6;4.0;7.4;38.8;1.0;0.00;0
32.29;-90.18;2023-07-12T04:00:00Z;77.0;70.2;80.5;31.3;4.0;7.9;60.0;1.0;0.00;0
32.29;-90.18;2023-07-12T05:00:00Z;76.3;70.2;80.0;31.1;4.0;8.4;84.4;1.0;0.00;0
32.29;-90.18;2023-07-12T06:00:00Z;75.6;70.2;79.6;30.9;4.1;8.9;104.8;1.0;0.00;0
32.29;-90.18;2023-07-12T07:00:00Z;74.3;69.3;78.4;29.8;3.8;8.9;107.9;1.0;0.00;0
32.29;-90.18;2023-07-12T08:00:00Z;73.0;68.4;77.2;28.7;3.6;8.4;111.5;1.0;0.00;0
32.29;-90.18;2023-07-12T09:00:00Z;71.8;67.5;76.0;27.6;3.3;8.0;115.7;1.0;0.00;0
32.29;-90.18;2023-07-12T10:00:00Z;72.5;68.1;76.6;27.3;4.0;8.6;155.3;1.0;0.00;0
32.29;-90.18;2023-07-12T11:00:00Z;73.3;68.7;77.2;27.1;4.7;9.6;190.5;1.0;0.00;0
32.29;-90.18;2023-07-12T12:00:00Z;74.0;69.2;79.5;26.8;5.3;11.1;208.1;1.0;0.00;0
32.29;-90.18;2023-07-12T13:00:00Z;77.6;71.9;86.3;27.2;5.1;11.1;218.8;1.0;0.00;0
32.29;-90.18;2023-07-12T14:00:00Z;81.2;74.5;93.2;27.7;4.9;10.8;231.2;1.0;0.00;0
32.29;-90.18;2023-07-12T15:00:00Z;84.8;77.2;99.8;28.2;4.6;10.4;244.2;1.0;0.00;0
32.29;-90.18;2023-07-12T16:00:00Z;86.2;77.6;103.2;29.1;4.9;10.1;244.7;5.6;0.29;1
32.29;-90.18;2023-07-12T17:00:00Z;87.5;78.1;105.7;30.1;5.2;9.6;245.1;6.7;0.29;1
32.29;-90.18;2023-07-12T18:00:00Z;88.9;78.5;107.0;31.0;5.5;8.9;245.4;7.8;0.29;1
32.29;-90.18;2023-07-12T19:00:00Z;89.4;78.4;106.7;31.7;5.0;8.1;243.8;5.5;0.18;0
32.29;-90.18;2023-07-12T20:00:00Z;89.8;78.4;105.5;32.3;4.5;7.2;241.9;5.8;0.18;0
32.29;-90.18;2023-07-12T21:00:00Z;90.3;78.3;103.6;33.0;4.0;6.4;239.4;6.0;0.18;0
32.29;-90.18;2023-07-12T22:00:00Z;88.8;78.6;100.0;31.9;3.3;5.7;237.2;10.1;0.32;1
32.29;-90.18;2023-07-12T23:00:00Z;87.3;79.0;96.3;30.8;2.6;4.9;175.2;10.2;0.32;1
32.29;-90.18;2023-07-13T00:00:00Z;85.8;79.3;92.9;29.6;1.9;4.1;66.6;10.4;0.32;1
32.29;-90.18;2023-07-13T01:00:00Z;83.6;78.9;89.4;25.9;2.2;4.6;89.3;1.0;0.00;0
32.29;-90.18;2023-07-13T02:00:00Z;81.3;78.4;87.8;22.2;2.4;6.1;108.7;1.0;0.00;0
32.29;-90.18;2023-07-13T03:00:00Z;79.1;78.0;86.2;18.5;2.7;7.6;122.5;1.0;0.00;0
32.29;-90.18;2023-07-13T04:00:00Z;79.0;77.6;85.7;19.8;3.9;10.5;161.2;1.0;0.00;0
32.29;-90.18;2023-07-13T05:00:00Z;78.9;77.2;85.2;21.0;5.1;13.7;182.5;1.0;0.00;0
32.29;-90.18;2023-07-13T06:00:00Z;78.8;76.9;84.7;22.3;6.4;15.9;193.1;1.0;0.00;0
32.29;-90.18;2023-07-13T07:00:00Z;78.6;76.4;84.3;23.3;6.6;18.6;205.0;1.0;0.00;0
32.29;-90.18;2023-07-13T08:00:00Z;78.5;75.9;83.9;24.2;6.7;21.3;216.8;1.0;0.00;0
32.29;-90.18;2023-07-13T09:00:00Z;78.3;75.4;83.5;25.2;6.9;24.0;227.5;1.0;0.00;0
32.29;-90.18;2023-07-13T10:00:00Z;78.3;75.4;83.4;24.9;7.3;24.3;228.8;1.0;0.00;0
32.29;-90.18;2023-07-13T11:00:00Z;78.2;75.3;83.3;24.6;7.6;24.5;230.0;1.0;0.00;0
32.29;-90.18;2023-07-13T12:00:00Z;78.2;75.3;85.1;24.3;7.9;24.8;231.1;1.0;0.00;0
32.29;-90.18;2023-07-13T13:00:00Z;80.4;75.8;90.3;26.5;7.7;24.8;235.9;1.0;0.00;0
32.29;-90.18;2023-07-13T14:00:00Z;82.7;76.3;95.6;28.7;7.5;21.0;241.0;1.0;0.00;0
32.29;-90.18;2023-07-13T15:00:00Z;84.9;76.8;100.6;30.9;7.3;18.7;246.3;1.0;0.00;0
32.29;-90.18;2023-07-13T16:00:00Z;86.9;76.2;104.4;32.2;6.5;16.7;243.5;1.0;0.00;0
32.29;-90.18;2023-07-13T17:00:00Z;88.8;75.7;107.3;33.5;5.7;12.7;239.8;1.0;0.00;0
32.29;-90.18;2023-07-13T18:00:00Z;90.7;75.1;109.2;34.8;4.9;9.6;234.9;1.0;0.00;0
32.29;-90.18;2023-07-13T19:00:00Z;91.5;74.5;109.3;35.3;4.1;7.4;241.1;1.0;0.00;0
32.29;-90.18;2023-07-13T20:00:00Z;92.4;74.0;108.3;35.8;3.2;6.0;250.9;1.0;0.00;0
32.29;-90.18;2023-07-13T21:00:00Z;93.2;73.4;106.2;36.3;2.4;4.8;267.0;1.0;0.00;0
32.29;-90.18;2023-07-13T22:00:00Z;91.7;75.9;102.7;34.4;2.6;4.0;243.5;1.0;0.00;0
32.29;-90.18;2023-07-13T23:00:00Z;90.2;78.3;99.1;32.6;2.7;4.2;121.2;1.0;0.00;0
32.29;-90.18;2023-07-14T00:00:00Z;88.8;80.8;95.9;30.7;2.8;4.3;107.2;1.0;0.00;0
32.29;-90.18;2023-07-14T01:00:00Z;86.6;79.3;91.4;30.2;3.4;5.9;136.6;1.0;0.00;0
32.29;-90.18;2023-07-14T02:00:00Z;84.4;77.9;89.2;29.7;3.9;8.0;160.1;1.0;0.00;0
32.29;-90.18;2023-07-14T03:00:00Z;82.3;76.5;87.0;29.2;4.5;10.1;174.6;1.0;0.00;0
32.29;-90.18;2023-07-14T04:00:00Z;81.3;75.8;85.9;28.7;4.8;13.1;186.3;1.0;0.00;0
32.29;-90.18;2023-07-14T05:00:00Z;80.4;75.0;84.9;28.2;5.2;16.4;196.8;1.0;0.00;0
32.29;-90.18;2023-07-14T06:00:00Z;79.4;74.3;83.9;27.6;5.5;19.9;205.6;1.0;0.00;0
32.29;-90.18;2023-07-14T07:00:00Z;79.1;74.1;83.4;27.6;6.4;21.1;217.0;1.0;0.00;0
32.29;-90.18;2023-07-14T08:00:00Z;78.8;73.8;83.0;27.6;7.2;22.4;225.9;1.0;0.00;0
32.29;-90.18;2023-07-14T09:00:00Z;78.4;73.6;82.5;27.6;8.1;23.6;232.6;1.0;0.00;0
32.29;-90.18;2023-07-14T10:00:00Z;78.3;73.5;82.3;27.6;7.8;23.6;233.9;1.0;0.00;0
32.29;-90.18;2023-07-14T11:00:00Z;78.1;73.3;82.2;27.6;7.5;23.4;235.2;1.0;0.00;0
32.29;-90.18;2023-07-14T12:00:00Z;77.9;73.2;83.8;27.6;7.2;23.2;236.6;1.0;0.00;0
32.29;-90.18;2023-07-14T13:00:00Z;80.1;74.1;89.1;28.7;7.0;23.0;235.7;1.0;0.00;0
32.29;-90.18;2023-07-14T14:00:00Z;82.4;75.1;94.6;29.8;6.8;20.9;234.9;1.0;0.00;0
32.29;-90.18;2023-07-14T15:00:00Z;84.6;76.1;99.8;30.9;6.6;18.8;234.0;1.0;0.00;0
32.29;-90.18;2023-07-14T16:00:00Z;86.8;76.4;104.1;31.7;6.3;16.6;237.6;1.0;0.00;0
32.29;-90.18;2023-07-14T17:00:00Z;89.0;76.7;107.7;32.5;5.9;13.9;241.6;1.0;0.00;0
32.29;-90.18;2023-07-14T18:00:00Z;91.2;77.0;110.2;33.2;5.6;11.1;246.1;1.0;0.00;0
32.29;-90.18;2023-07-14T19:00:00Z;91.9;76.5;110.3;33.7;4.7;8.3;243.4;1.0;0.00;0
32.29;-90.18;2023-07-14T20:00:00Z;92.6;76.0;108.9;34.2;3.7;6.7;239.4;1.0;0.00;0
32.29;-90.18;2023-07-14T21:00:00Z;93.3;75.6;106.3;34.7;2.8;5.4;232.8;1.0;0.00;0
32.29;-90.18;2023-07-14T22:00:00Z;92.2;76.8;102.5;34.1;2.6;4.3;254.2;1.0;0.00;0
32.29;-90.18;2023-07-14T23:00:00Z;91.0;78.1;98.9;33.4;2.5;4.1;289.1;1.0;0.00;0
32.29;-90.18;2023-07-15T00:00:00Z;89.9;79.3;95.8;32.7;2.3;4.2;320.6;1.0;0.00;0
32.29;-90.18;2023-07-15T01:00:00Z;87.7;78.6;91.9;31.0;2.3;4.2;326.3;1.0;0.00;0
32.29;-90.18;2023-07-15T02:00:00Z;85.6;77.9;90.1;29.3;2.3;4.0;341.4;1.0;0.00;0
32.29;-90.18;2023-07-15T03:00:00Z;83.4;77.2;88.4;27.7;2.3;4.0;38.9;1.0;0.00;0
32.29;-90.18;2023-07-15T04:00:00Z;81.3;76.5;86.8;26.0;2.3;4.1;95.7;1.0;0.00;0
32.29;-90.18;2023-07-15T05:00:00Z;79.1;75.8;85.1;24.3;2.3;4.2;110.6;1.0;0.00;0
32.29;-90.18;2023-07-15T06:00:00Z;77.0;75.1;83.6;22.6;2.3;4.3;116.3;1.0;0.00;0
32.29;-90.18;2023-07-15T07:00:00Z;77.3;75.0;83.4;23.0;3.1;6.8;153.1;1.0;0.00;0
32.29;-90.18;2023-07-15T08:00:00Z;77.5;74.9;83.3;23.5;3.9;9.6;189.4;1.0;0.00;0
32.29;-90.18;2023-07-15T09:00:00Z;77.8;74.8;83.2;24.0;4.7;12.6;208.6;1.0;0.00;0
32.29;-90.18;2023-07-15T10:00:00Z;78.0;74.7;83.2;24.4;5.5;15.8;218.2;1.0;0.00;0
32.29;-90.18;2023-07-15T11:00:00Z;78.3;74.7;83.2;24.9;6.3;17.9;223.7;1.0;0.00;0
32.29;-90.18;2023-07-15T12:00:00Z;78.6;74.6;85.0;25.3;7.1;20.1;227.3;1.0;0.00;0
32.29;-90.18;2023-07-15T13:00:00Z;80.7;74.9;90.1;26.7;6.7;20.1;232.1;1.0;0.00;0
32.29;-90.18;2023-07-15T14:00:00Z;82.8;75.2;95.3;28.1;6.3;17.9;237.8;1.0;0.00;0
32.29;-90.18;2023-07-15T15:00:00Z;84.9;75.5;100.0;29.5;5.9;15.7;244.5;1.0;0.00;0
32.29;-90.18;2023-07-15T16:00:00Z;87.0;75.8;103.3;30.9;5.5;13.5;252.4;1.0;0.00;0
32.29;-90.18;2023-07-15T17:00:00Z;89.1;76.1;105.6;32.3;5.1;11.4;261.4;1.0;0.00;0
32.29;-90.18;2023-07-15T18:00:00Z;91.2;76.4;106.8;33.7;4.7;8.9;271.1;1.0;0.00;0
32.29;-90.18;2023-07-15T19:00:00Z;90.0;76.6;104.6;32.7;4.5;6.7;262.2;16.6;1.06;1
32.29;-90.18;2023-07-15T20:00:00Z;88.7;76.9;101.7;31.7;4.3;6.6;249.6;18.2;1.06;1
32.29;-90.18;2023-07-15T21:00:00Z;87.5;77.1;98.5;30.7;4.2;6.4;232.3;19.9;1.06;1
32.29;-90.18;2023-07-15T22:00:00Z;86.2;77.4;96.3;29.7;4.0;6.2;211.9;21.7;1.06;1
32.29;-90.18;2023-07-15T23:00:00Z;84.9;77.7;93.5;28.7;3.8;6.0;192.9;23.7;1.06;1
32.29;-90.18;2023-07-16T00:00:00Z;83.7;77.9;90.6;27.7;3.6;5.8;178.2;25.9;1.06;1
32.29;-90.18;2023-07-16T01:00:00Z;82.7;77.6;87.9;26.9;4.2;7.4;175.7;1.0;0.00;0
32.29;-90.18;2023-07-16T02:00:00Z;81.8;77.2;87.0;26.0;4.8;9.3;173.8;1.0;0.00;0
32.29;-90.18;2023-07-16T03:00:00Z;80.9;76.9;86.1;25.1;5.4;11.2;172.3;1.0;0.00;0
32.29;-90.18;2023-07-16T04:00:00Z;79.9;76.5;85.3;24.2;6.0;12.8;171.1;1.0;0.00;0
32.29;-90.18;2023-07-16T05:00:00Z;79.0;76.2;84.4;23.3;6.6;14.3;170.1;1.0;0.00;0
32.29;-90.18;2023-07-16T06:00:00Z;78.1;75.8;83.6;22.4;7.2;15.9;169.3;1.0;0.00;0
32.29;-90.18;2023-07-16T07:00:00Z;78.2;75.6;83.4;22.9;7.4;17.5;178.5;1.0;0.00;0
32.29;-90.18;2023-07-16T08:00:00Z;78.2;75.3;83.3;23.4;7.7;19.1;188.0;1.0;0.00;0
32.29;-90.18;2023-07-16T09:00:00Z;78.3;75.0;83.2;23.9;7.9;20.7;197.3;1.0;0.00;0
32.29;-90.18;2023-07-16T10:00:00Z;78.4;74.7;83.1;24.4;8.2;22.3;205.8;1.0;0.00;0
32.29;-90.18;2023-07-16T11:00:00Z;78.5;74.5;82.9;24.9;8.4;23.9;213.5;1.0;0.00;0
32.29;-90.18;2023-07-16T12:00:00Z;78.6;74.2;84.3;25.4;8.7;25.5;220.1;1.0;0.00;0
32.29;-90.18;2023-07-16T13:00:00Z;78.6;74.4;87.3;22.4;8.4;25.5;219.3;11.9;1.90;1
32.29;-90.18;2023-07-16T14:00:00Z;78.7;74.7;90.1;19.4;8.1;23.9;218.4;22.1;1.90;1
32.29;-90.18;2023-07-16T15:00:00Z;78.7;74.9;92.2;16.4;7.8;22.2;217.5;31.7;1.90;1
32.29;-90.18;2023-07-16T16:00:00Z;78.8;75.1;94.1;13.4;7.5;20.5;216.5;40.7;1.90;1
32.29;-90.18;2023-07-16T17:00:00Z;78.8;75.4;95.2;10.4;7.2;18.8;215.5;49.1;1.90;1
32.29;-90.18;2023-07-16T18:00:00Z;78.9;75.6;95.7;7.4;6.9;17.2;214.3;56.9;1.90;1
32.29;-90.18;2023-07-16T19:00:00Z;80.2;76.0;96.2;11.3;6.6;15.5;211.6;1.0;0.00;0
32.29;-90.18;2023-07-16T20:00:00Z;81.5;76.4;96.1;15.3;6.4;15.4;208.7;1.0;0.00;0
32.29;-90.18;2023-07-16T21:00:00Z;82.7;76.8;95.5;19.2;6.2;15.2;205.5;1.0;0.00;0
32.29;-90.18;2023-07-16T22:00:00Z;84.0;77.2;95.0;23.2;6.0;15.1;202.1;1.0;0.00;0
32.29;-90.18;2023-07-16T23:00:00Z;85.3;77.6;93.9;27.1;5.7;14.9;198.4;1.0;0.00;0
32.29;-90.18;2023-07-17T00:00:00Z;86.6;78.0;92.6;31.1;5.5;14.8;194.4;1.0;0.00;0
32.29;-90.18;2023-07-17T01:00:00Z;85.4;77.2;89.4;30.9;5.6;16.3;195.1;1.0;0.00;0
32.29;-90.18;2023-07-17T02:00:00Z;84.3;76.4;88.1;30.7;5.8;17.9;195.7;1.0;0.00;0
32.29;-90.18;2023-07-17T03:00:00Z;83.1;75.6;86.9;30.5;5.9;19.5;196.3;1.0;0.00;0
32.29;-90.18;2023-07-17T04:00:00Z;82.0;74.8;85.7;30.3;6.0;21.1;196.9;1.0;0.00;0
32.29;-90.18;2023-07-17T05:00:00Z;80.8;74.0;84.5;30.1;6.2;22.7;197.4;1.0;0.00;0
32.29;-90.18;2023-07-17T06:00:00Z;79.6;73.2;83.3;29.9;6.3;24.3;197.9;1.0;0.00;0
32.29;-90.18;2023-07-17T07:00:00Z;79.4;73.3;83.1;29.2;6.9;25.0;205.8;1.0;0.12;0
32.29;-90.18;2023-07-17T08:00:00Z;79.1;73.5;82.9;28.5;7.5;25.7;212.8;1.0;0.12;0
32.29;-90.18;2023-07-17T09:00:00Z;78.8;73.6;82.7;27.8;8.1;26.4;218.8;1.0;0.12;0
32.29;-90.18;2023-07-17T10:00:00Z;78.6;73.7;82.6;27.1;8.7;27.0;223.9;1.0;0.12;0
32.29;-90.18;2023-07-17T11:00:00Z;78.3;73.8;82.4;26.4;9.2;27.7;228.3;1.0;0.12;0
32.29;-90.18;2023-07-17T12:00:00Z;78.0;74.0;84.0;25.6;9.8;28.4;232.0;1.0;0.12;0
32.29;-90.18;2023-07-17T13:00:00Z;79.0;74.4;88.4;25.4;10.2;28.4;245.2;5.5;0.62;1
32.29;-90.18;2023-07-17T14:00:00Z;80.0;74.9;92.8;25.1;10.6;26.5;261.0;9.5;0.62;1
32.29;-90.18;2023-07-17T15:00:00Z;81.1;75.3;96.8;24.9;11.0;24.7;277.4;13.1;0.62;1
32.29;-90.18;2023-07-17T16:00:00Z;82.1;75.8;98.9;24.6;11.4;22.9;292.0;16.2;0.62;1
32.29;-90.18;2023-07-17T17:00:00Z;83.1;76.2;99.9;24.4;11.8;21.0;303.6;19.0;0.62;1
32.29;-90.18;2023-07-17T18:00:00Z;84.1;76.7;99.8;24.1;12.2;19.2;312.4;21.3;0.62;1
32.29;-90.18;2023-07-17T19:00:00Z;83.8;76.9;98.0;24.6;11.2;17.4;307.5;17.8;0.54;1
32.29;-90.18;2023-07-17T20:00:00Z;83.5;77.1;95.7;25.0;10.1;17.0;299.2;17.0;0.54;1
32.29;-90.18;2023-07-17T21:00:00Z;83.3;77.3;93.3;25.5;9.1;16.6;283.0;16.2;0.54;1
32.29;-90.18;2023-07-17T22:00:00Z;83.0;77.5;92.6;26.0;8.1;16.1;250.5;15.5;0.54;1
32.29;-90.18;2023-07-17T23:00:00Z;82.8;77.7;91.2;26.4;7.1;15.7;210.6;14.8;0.54;0
32.29;-90.18;2023-07-18T00:00:00Z;82.5;77.9;89.3;26.9;6.0;15.3;187.3;14.1;0.54;0
32.29;-90.18;2023-07-18T01:00:00Z;81.6;77.4;86.9;26.2;6.1;16.3;187.6;1.0;0.00;0
32.29;-90.18;2023-07-18T02:00:00Z;80.8;76.9;86.0;25.5;6.1;17.8;188.0;1.0;0.00;0
32.29;-90.18;2023-07-18T03:00:00Z;79.9;76.4;85.1;24.8;6.2;19.3;188.4;1.0;0.00;0
32.29;-90.18;2023-07-18T04:00:00Z;79.0;75.9;84.3;24.1;6.3;20.8;188.7;1.0;0.00;0
32.29;-90.18;2023-07-18T05:00:00Z;78.1;75.4;83.5;23.3;6.3;22.2;189.1;1.0;0.00;0
32.29;-90.18;2023-07-18T06:00:00Z;77.3;74.8;82.6;22.6;6.4;23.7;189.4;1.0;0.00;0
31.98;-89.28;2023-07-09T06:00:00Z;72.7;71.9;78.8;15.6;3.9;11.8;177.8;1.0;0.00;0
31.98;-89.28;2023-07-09T07:00:00Z;72.4;71.6;78.9;15.8;3.0;11.8;160.7;1.0;0.00;0
31.98;-89.28;2023-07-09T08:00:00Z;72.6;71.8;78.9;11.4;3.5;11.2;180.5;1.0;0.00;0
31.98;-89.28;2023-07-09T09:00:00Z;72.6;71.8;78.8;13.5;3.7;13.2;201.4;4.4;0.12;0
31.98;-89.28;2023-07-09T10:00:00Z;72.3;71.4;78.1;15.0;4.8;18.3;205.9;1.0;0.00;0
31.98;-89.28;2023-07-09T11:00:00Z;72.6;71.7;78.4;15.6;4.8;19.0;223.7;1.0;0.00;0
31.98;-89.28;2023-07-09T12:00:00Z;73.9;72.8;81.8;15.9;5.1;20.2;236.4;1.0;0.00;0
31.98;-89.28;2023-07-09T13:00:00Z;77.0;75.1;88.0;19.1;5.0;20.5;235.4;1.0;0.00;0
31.98;-89.28;2023-07-09T14:00:00Z;79.8;76.5;91.6;23.2;7.4;20.5;250.2;1.0;0.00;0
31.98;-89.28;2023-07-09T15:00:00Z;82.0;76.5;94.4;22.0;6.0;18.1;268.2;1.0;0.00;0
31.98;-89.28;2023-07-09T16:00:00Z;84.8;75.9;99.7;23.6;6.5;13.4;278.0;1.0;0.00;0
31.98;-89.28;2023-07-09T17:00:00Z;87.7;74.2;101.8;33.0;6.8;11.4;280.9;1.0;0.00;0
31.98;-89.28;2023-07-09T18:00:00Z;82.1;74.5;95.6;5.6;6.7;12.9;294.1;1.0;0.00;0
31.98;-89.28;2023-07-09T19:00:00Z;81.3;74.7;96.5;11.0;5.5;12.9;190.0;22.5;0.74;0
31.98;-89.28;2023-07-09T20:00:00Z;85.3;75.0;99.8;28.0;4.5;8.0;207.5;1.0;0.00;0
31.98;-89.28;2023-07-09T21:00:00Z;83.4;73.7;92.4;15.3;7.7;12.4;221.0;64.0;1.96;0
31.98;-89.28;2023-07-09T22:00:00Z;77.5;74.7;86.7;8.5;4.5;12.9;248.9;57.9;1.92;1
31.98;-89.28;2023-07-09T23:00:00Z;79.0;75.0;87.2;8.7;3.6;12.9;257.0;4.5;0.12;0
31.98;-89.28;2023-07-10T00:00:00Z;77.9;75.9;86.8;13.9;0.6;10.7;252.0;1.0;0.00;0
31.98;-89.28;2023-07-10T01:00:00Z;76.7;76.1;84.7;14.6;1.0;3.2;87.3;1.0;0.00;0
31.98;-89.28;2023-07-10T02:00:00Z;76.3;75.9;83.7;4.3;2.2;6.5;190.5;1.0;0.00;0
31.98;-89.28;2023-07-10T03:00:00Z;76.2;75.7;83.6;9.5;2.2;6.5;191.3;1.0;0.00;0
31.98;-89.28;2023-07-10T04:00:00Z;75.6;75.1;81.8;14.4;6.4;14.5;184.3;1.0;0.00;0
31.98;-89.28;2023-07-10T05:00:00Z;74.9;74.2;80.9;11.4;6.4;20.8;202.8;1.0;0.00;0
